TransactionAmt,Timestamp,MerchantCat,TransType,KeyHoldTime,SwipeSpeed,PressureVar,UserID,LinkedUserID,LinkType,isFraud
20.261142283225706,2025-01-01 15:00:00,Fashion,Online,0.2410509886627594,1.6282727840760902,0.5318343748567269,15,4869,Family,1
36.27537294604771,2025-01-01 16:00:00,Groceries,Transfer,0.24987558517461023,1.275743189313445,0.42706195730125235,16,7183,Business,0
74.39278308608544,2025-01-01 17:00:00,Fashion,Online,0.12646012551460645,1.6751588230406294,0.6595256904654583,17,1313,Family,0
56.55370667803366,2025-01-01 18:00:00,Fashion,Transfer,0.19244851480676414,1.197445874608726,0.5142851982584381,18,3485,Friend,0
34.42229925539415,2025-01-01 19:00:00,Food,Online,0.10860955602709499,1.103113517315857,0.5494508557243795,19,8231,Business,0
94.63708738997987,2025-01-01 20:00:00,Food,Transfer,0.13365853272416917,1.6356535894860937,0.6377515733324588,20,3162,Business,0
15.023452872733866,2025-01-01 21:00:00,Groceries,Transfer,0.09562429931911601,1.3565180073303977,0.414063064494981,21,751,Friend,0
34.551551200240226,2025-01-01 22:00:00,Groceries,Transfer,0.20099169061923777,0.893020307103448,0.5417836428513927,22,4226,Business,0
45.6277218220847,2025-01-01 23:00:00,Fashion,Transfer,0.17422615114728146,1.6760290146290941,0.5471060017859194,23,3752,Family,0
60.893468785977504,2025-01-02 00:00:00,Travel,Online,0.18377236482172948,1.9380520409896458,0.445215087222634,24,7176,Colleague,0
153.7936011030912,2025-01-02 01:00:00,Groceries,Transfer,0.19441286995187307,1.6978888761941302,0.3434418600152257,25,4106,Family,0
22.273586212869027,2025-01-02 02:00:00,Fashion,ATM,0.10651948316280069,1.3503583632608618,0.2812981160907785,26,107,Friend,0
72.20291550331277,2025-01-02 03:00:00,Electronics,Online,0.13377910489220024,0.8578905509030852,0.4062967794028816,27,501,Colleague,0
89.75047213097605,2025-01-02 04:00:00,Food,Transfer,0.17226161814492505,1.5439056740128727,0.6085903778417778,28,9692,Colleague,0
4.756384975640855,2025-01-02 05:00:00,Travel,Online,0.13272164403196765,1.30293123105091,0.418739569405847,29,6264,Family,0
93.533302064961,2025-01-02 06:00:00,Fashion,Online,0.15347125670448442,1.2296241899493843,0.593081007714255,30,3370,Colleague,0
18.696125197741644,2025-01-02 07:00:00,Electronics,Online,0.11001388722945182,0.9159720493620412,0.4208061520129001,31,795,Family,0
6.726393087930424,2025-01-02 08:00:00,Food,Online,0.21648653957102093,2.0631006730186328,0.5015578296930405,32,7030,Family,0
297.3687793506931,2025-01-02 09:00:00,Electronics,Transfer,0.19692653675939323,1.1708414905085909,0.5500243527019077,33,5840,Family,0
337.06303424611724,2025-01-02 10:00:00,Fashion,Online,0.21185389732494148,0.9535222162929393,0.6001494915924028,34,2127,Friend,0
165.23315728128767,2025-01-02 11:00:00,Groceries,ATM,0.18295602370844233,2.0083925280696033,0.45100748015929404,35,220,Colleague,0
36.32878599687583,2025-01-02 12:00:00,Food,Online,0.09530620573598815,1.509318702529829,0.4329890940179905,36,547,Friend,0
10.277731500250624,2025-01-02 13:00:00,Electronics,Online,0.12602364800083368,1.462787242347787,0.29915018485972544,37,781,Friend,0
115.27507630986618,2025-01-02 14:00:00,Groceries,ATM,0.11491337580912273,1.5928193994448074,0.45415577346108826,38,181,Family,0
58.009084258539836,2025-01-02 15:00:00,Travel,Transfer,0.13713625549285235,1.6307065396588503,0.8292169397891673,39,169,Colleague,0
13.015223395444863,2025-01-02 16:00:00,Fashion,ATM,0.20288818478352916,1.5639684069013453,0.47533314333454174,40,529,Business,0
68.35472281341501,2025-01-02 17:00:00,Fashion,POS,0.0763619583551177,1.0479731103118104,0.354990989198055,41,3,Business,0
3.4993721443479084,2025-01-02 18:00:00,Food,ATM,0.12081802867874139,1.0247199942580383,0.48200664541930055,42,3479,Family,0
240.04228873930236,2025-01-02 19:00:00,Electronics,Transfer,0.13027569952087853,1.2813078546423642,0.5711741163776723,43,605,Family,0
29.94577768406861,2025-01-02 20:00:00,Travel,ATM,0.08429916682098948,1.3469690340458496,0.4372507143698767,44,8128,Friend,0
108.62557985649804,2025-01-02 21:00:00,Food,Online,0.1602379127411675,1.391990995113953,0.3884209429983319,45,867,Colleague,1
37.354658165762366,2025-01-02 22:00:00,Food,Transfer,0.1329010340341271,1.5685690248342126,0.7512576113747285,46,7304,Family,0
73.41108959092286,2025-01-02 23:00:00,Electronics,POS,0.20559084127825264,1.4161296961847178,0.5371963926708877,47,166,Friend,0
79.12237979817975,2025-01-03 00:00:00,Travel,Transfer,0.13624382998307416,1.2957911848186,0.6531632233654935,48,106,Business,0
20.438859950790576,2025-01-03 01:00:00,Electronics,Online,0.17294710791512727,1.6184135927411898,0.4599697904722355,49,5682,Friend,0
349.28071327362267,2025-01-03 02:00:00,Fashion,POS,0.15574926841886383,1.7141481378989707,0.6773397136707148,50,884,Friend,0
149.22453771381407,2025-01-03 03:00:00,Groceries,Transfer,0.025924373100729092,1.2573638805252165,0.5907428532349617,51,708,Family,0
280.50944192915824,2025-01-03 04:00:00,Fashion,Transfer,0.07824272035649893,1.0896176660384733,0.5511174822710467,52,2642,Family,0
225.21519975341965,2025-01-03 05:00:00,Fashion,Online,0.1691770234478844,1.5540573684683707,0.37712562371446556,53,22,Business,0
91.1054412383275,2025-01-03 06:00:00,Food,ATM,0.16689809083066892,1.3738042298356437,0.42642844602328156,54,4437,Colleague,0
254.9435379269405,2025-01-03 07:00:00,Fashion,ATM,0.14656650727495293,1.7508253493066415,0.5450056126358975,55,117,Business,0
9.265545895311563,2025-01-03 08:00:00,Travel,POS,0.21650666539689217,1.204435938781279,0.4652717689989442,56,283,Colleague,0
21.813469463126744,2025-01-03 09:00:00,Fashion,Online,0.17549873703541982,1.138262621568108,0.537254044818766,57,17,Colleague,1
4.628196568683196,2025-01-03 10:00:00,Travel,Online,0.22851477566608205,1.3099998388977954,0.4523217965664542,58,89,Family,0
39.35320868030868,2025-01-03 11:00:00,Electronics,ATM,0.027016642646417108,1.655934943949742,0.5421496658183007,59,9012,Business,0
49.21302917942186,2025-01-03 12:00:00,Food,ATM,0.23670740120922185,1.3945126649809294,0.43447491651628584,60,87,Friend,0
31.65604432088257,2025-01-03 13:00:00,Travel,POS,0.1196423516848811,1.4734207713619727,0.5450261981130073,61,51,Friend,0
176.45578652409338,2025-01-03 14:00:00,Fashion,ATM,0.1512431816376622,1.3514357433297535,0.3991487920497462,62,5216,Business,0
44.12269995298701,2025-01-03 15:00:00,Food,POS,0.20933859519926698,1.8046500801769951,0.4657201587070119,63,2955,Colleague,1
32.98028401342492,2025-01-03 16:00:00,Food,Transfer,0.0442617551773906,1.6449157302311417,0.4784994237639638,64,204,Business,0
78.2407083207746,2025-01-03 17:00:00,Travel,POS,0.13733331292566278,1.043219124260537,0.40981788836337507,65,13,Family,0
15.189814782062886,2025-01-03 18:00:00,Travel,POS,0.20044076775219477,1.7703539596534266,0.43582625444083617,66,447,Friend,0
162.04835957747312,2025-01-03 19:00:00,Groceries,POS,0.11914751059198751,1.677120707465516,0.5280057640092902,67,7026,Friend,0
7.747586881130901,2025-01-03 20:00:00,Groceries,Transfer,0.19568703704184168,1.8254331065946299,0.5707843227611056,68,791,Colleague,0
433.41463395873194,2025-01-03 21:00:00,Food,ATM,0.18381908598518973,1.3413842996806942,0.5250716759908143,69,6845,Family,0
147.94837762415114,2025-01-03 22:00:00,Groceries,POS,0.15845834374142653,1.218298233978231,0.5506759907413824,70,291,Business,0
22.153944050588596,2025-01-03 23:00:00,Fashion,ATM,0.1799449804860383,1.4751964587588888,0.5085805188616724,71,5,Family,0
0.5537420375935475,2025-01-04 00:00:00,Electronics,POS,0.21473166518700645,1.5489136419605667,0.4305104122468279,72,8062,Friend,0
168.9896777486126,2025-01-04 01:00:00,Food,ATM,0.1801250484904434,1.8556048641226788,0.3273141689677438,73,1601,Family,0
122.70959073870446,2025-01-04 02:00:00,Electronics,POS,0.19645644312657784,1.6909573389651031,0.44704519872511983,74,45,Business,0
130.5662908787999,2025-01-04 03:00:00,Groceries,ATM,0.1059353133154996,1.54472618801655,0.48783784452341317,75,4567,Business,0
147.52145260435134,2025-01-04 04:00:00,Travel,Online,0.1790996902208587,1.4617423936385487,0.43722046476404675,76,21,Business,0
7.692926551379635,2025-01-04 05:00:00,Food,Transfer,0.17446824926377189,1.5045771012231945,0.6552858498341669,77,244,Colleague,0
44.38926724162325,2025-01-04 06:00:00,Groceries,POS,0.20619466450856244,1.3817046057557154,0.5276396197432438,78,6758,Friend,0
12.315010460444965,2025-01-04 07:00:00,Fashion,Transfer,0.09210021816528877,1.703681147810274,0.490847967810201,79,3389,Colleague,0
198.85295716582226,2025-01-04 08:00:00,Food,POS,0.20368051476228288,1.064343972438422,0.5547070743852152,80,1063,Friend,0
97.63011917123741,2025-01-04 09:00:00,Food,Online,0.10604180272817466,1.502608386120238,0.7022456805019982,81,617,Friend,0
40.1818801251301,2025-01-04 10:00:00,Travel,Online,0.267032164559154,1.8132420020728621,0.471845564716653,82,8472,Business,0
6.566806580478289,2025-01-04 11:00:00,Food,Transfer,0.10557640166650376,1.1592892261086278,0.403575765029196,83,3079,Business,0
37.24883504103537,2025-01-04 12:00:00,Travel,POS,0.09166131035481745,2.08340013652575,0.5321846245890376,84,3922,Friend,0
39.331421318413135,2025-01-04 13:00:00,Groceries,ATM,0.13547474197306145,1.1768133971204613,0.3850709516231417,85,139,Business,1
130.7875783957741,2025-01-04 14:00:00,Fashion,POS,0.20241824428177116,1.3485923353969849,0.40466413531275097,86,7863,Business,0
101.488935892602,2025-01-04 15:00:00,Fashion,ATM,0.16775238357275465,1.8077802621751697,0.6424004831525967,87,3980,Business,0
218.22519124015147,2025-01-04 16:00:00,Food,Transfer,0.2339750921274596,1.9356099687691557,0.6295807872215052,88,27,Family,0
63.90661333763098,2025-01-04 17:00:00,Food,Transfer,0.13497517171874296,1.6072438772424165,0.5650241795140554,89,2334,Colleague,0
12.73723936155019,2025-01-04 18:00:00,Groceries,Online,0.12550165237637317,1.5993406310031515,0.5389871836281683,90,53,Family,0
124.91263443165994,2025-01-04 19:00:00,Travel,ATM,0.11327722545975852,2.036361214501097,0.3778992320775099,91,1868,Family,0
143.0392753076864,2025-01-04 20:00:00,Fashion,POS,0.12368463821625458,1.0895680596210346,0.41913525007395536,92,46,Colleague,0
82.38874948858287,2025-01-04 21:00:00,Travel,Online,0.08013928770377046,0.9825496523019651,0.6323025427373669,93,14,Family,0
147.38899667213644,2025-01-04 22:00:00,Groceries,Transfer,0.11755893182241023,0.9226932211805434,0.4493077919114134,94,678,Friend,0
68.0814731510278,2025-01-04 23:00:00,Fashion,Online,0.08947587050290456,1.2446222059476486,0.42000771383420504,95,8604,Business,0
73.9678838777267,2025-01-05 00:00:00,Fashion,POS,0.1859485019661052,1.285172678820994,0.4810060458627875,96,4012,Family,0
55.781419390842736,2025-01-05 01:00:00,Electronics,POS,0.2240097259619602,1.6141714541628878,0.5577038396498483,97,2796,Family,0
2.574777399011373,2025-01-05 02:00:00,Groceries,Transfer,0.16108198274446603,1.8023254298240516,0.4792499382735718,98,735,Business,0
11.416743519186584,2025-01-05 03:00:00,Groceries,Online,0.11630502257953804,1.7725831316681953,0.482201431770928,99,1211,Business,1
3.1933681293053824,2025-01-05 04:00:00,Electronics,ATM,0.18721379133063648,1.763813492202804,0.28219283079868956,100,1384,Colleague,0
101.17295509275495,2025-01-05 05:00:00,Travel,ATM,0.14803701580623754,1.2125841870556957,0.4929187496168952,101,2603,Friend,0
37.73967087950999,2025-01-05 06:00:00,Electronics,ATM,0.20074238640735403,1.6154391340510965,0.5997415526450834,102,374,Business,0
71.04371771341901,2025-01-05 07:00:00,Groceries,POS,0.10272860679278295,1.2798629204487493,0.4931403618733715,103,0,Family,0
238.12655298459754,2025-01-05 08:00:00,Travel,Online,0.10619985548981487,1.6802684064873292,0.7069936864356543,104,492,Colleague,0
28.673882298329833,2025-01-05 09:00:00,Fashion,ATM,0.18630795607877815,1.512800398753521,0.4277685643601927,105,3585,Colleague,0
52.82819748826726,2025-01-05 10:00:00,Electronics,Online,0.14898665584311846,1.7654815443581287,0.4510481873877445,106,139,Business,0
140.87491475385835,2025-01-05 11:00:00,Travel,Transfer,0.19634383497304522,2.2128767409779373,0.4329473008287911,107,7714,Family,0
25.980515691739402,2025-01-05 12:00:00,Travel,ATM,0.10707379532877674,1.490149424805069,0.43015316138120985,108,7332,Business,0
8.010427855017637,2025-01-05 13:00:00,Travel,Online,0.17168263320796212,1.168997363466003,0.5536924142720997,109,27,Colleague,0
34.21403038870571,2025-01-05 14:00:00,Electronics,POS,0.17732436395388665,1.0106383418424998,0.47250931342430486,110,9766,Family,0
17.580835850006284,2025-01-05 15:00:00,Fashion,Transfer,0.07314393886528656,1.2309576668822888,0.6944342424807588,111,4272,Family,0
265.4950085880625,2025-01-05 16:00:00,Travel,Transfer,0.14982894244325085,1.8200510866925754,0.5247178816785038,112,1665,Colleague,0
165.08870804845694,2025-01-05 17:00:00,Electronics,Transfer,0.04919040884887341,1.6453496574518107,0.41280212353921464,113,2478,Friend,0
100.34941905205311,2025-01-05 18:00:00,Groceries,Transfer,0.22349266942837884,1.56909125092691,0.4007387299519293,114,7559,Family,0
205.1519730520813,2025-01-05 19:00:00,Electronics,POS,0.0841199280756286,1.6144346102891107,0.6666691615277885,115,7242,Colleague,0
162.79689407405564,2025-01-05 20:00:00,Electronics,POS,0.1405553811865293,1.7158107711210624,0.5220719433111198,116,8314,Family,0
20.649547635863907,2025-01-05 21:00:00,Electronics,ATM,0.14975492615347621,1.0328863404369435,0.6305239678933902,117,8057,Family,1
223.0813405235561,2025-01-05 22:00:00,Travel,POS,0.1018932472108566,1.7958774414577179,0.5069506811241895,118,1747,Colleague,0
77.5099901966172,2025-01-05 23:00:00,Electronics,POS,0.24246023412345616,1.6168181780280109,0.5015877178351899,119,0,Family,1
164.73482913035662,2025-01-06 00:00:00,Groceries,Transfer,0.11541525883618475,1.0677799785100914,0.6339779521356902,120,7538,Friend,0
226.42426492862313,2025-01-06 01:00:00,Travel,POS,0.13651034098963613,1.6006316019176305,0.5372792596942473,121,1791,Colleague,0
38.27307164183185,2025-01-06 02:00:00,Groceries,Transfer,0.11552508448965221,1.1092745403587596,0.5361784586839397,122,2678,Colleague,0
11.659216012385084,2025-01-06 03:00:00,Food,Online,0.1151004189730866,1.6530539231025494,0.4594725357805999,123,7562,Family,0
25.868674613938136,2025-01-06 04:00:00,Electronics,Online,0.14455093843170533,1.5359777164629695,0.5871419653619817,124,217,Friend,0
55.70576927486144,2025-01-06 05:00:00,Travel,Online,0.18515276007950293,1.1972439234983787,0.49257370362363306,125,3696,Friend,0
170.3829726638945,2025-01-06 06:00:00,Travel,Online,0.15800655763803015,1.6240514576750504,0.4444930377529794,126,1137,Business,0
197.13449718798333,2025-01-06 07:00:00,Electronics,Online,0.11207356506427035,1.7427093570461072,0.7152486577594364,127,2509,Colleague,0
0.6976409181650647,2025-01-06 08:00:00,Fashion,Online,0.14968541024749676,1.3279507249676277,0.470039130162261,128,5126,Family,0
71.48761593385558,2025-01-06 09:00:00,Fashion,Online,0.08164973608025589,1.7346798612264918,0.4209636900594229,129,7719,Family,0
54.02733209186713,2025-01-06 10:00:00,Groceries,Transfer,0.20916306597119605,1.4164422019469838,0.6137428922465886,130,146,Business,0
25.11673382758245,2025-01-06 11:00:00,Electronics,Transfer,0.1247017954510601,1.7622910677991306,0.5678724695040226,131,905,Family,0
12.768039154564681,2025-01-06 12:00:00,Electronics,Transfer,0.12737690942824975,1.471216648136522,0.43371159982419677,132,1868,Friend,0
41.190857986243245,2025-01-06 13:00:00,Food,Transfer,0.0526925569542734,1.851945635304714,0.4921148771284633,133,2012,Colleague,0
286.31211226911495,2025-01-06 14:00:00,Fashion,POS,0.1246651451580312,1.2259181378457102,0.5668924672023541,134,1358,Friend,0
39.03838028814744,2025-01-06 15:00:00,Fashion,POS,0.23411611064760013,1.234605413960321,0.5211302262099073,135,2030,Colleague,0
73.1452805760152,2025-01-06 16:00:00,Electronics,ATM,0.1805760546852063,1.263600626922012,0.5785995342078046,136,1922,Business,0
121.40869768808548,2025-01-06 17:00:00,Groceries,POS,0.2054498559561836,1.5379977094671107,0.49934150980712627,137,312,Colleague,0
45.197449896696234,2025-01-06 18:00:00,Electronics,Transfer,0.15583053978161363,1.4543156656671878,0.5818079653113803,138,2832,Friend,1
356.77981382916994,2025-01-06 19:00:00,Groceries,Transfer,0.01899214060762433,1.5859680208880855,0.46910771122520917,139,958,Family,1
328.2009864541398,2025-01-06 20:00:00,Fashion,Online,0.15348010368191042,1.1507619394651931,0.43540582635107083,140,3471,Colleague,0
29.006129499220528,2025-01-06 21:00:00,Food,Online,0.1600606485429906,1.2847528899367109,0.6053005256479106,141,8554,Business,0
68.76592784638473,2025-01-06 22:00:00,Travel,ATM,0.19478195705815313,1.881192753896675,0.5291084049087453,142,1921,Business,0
35.79304600790468,2025-01-06 23:00:00,Fashion,POS,0.14816298472170428,1.6114765650206362,0.5686962106234744,143,30,Family,0
33.52496763810817,2025-01-07 00:00:00,Groceries,Transfer,0.11141044954987825,1.6870769112576707,0.6224330932178403,144,491,Business,0
3.758447776552253,2025-01-07 01:00:00,Electronics,POS,0.14503997504152683,1.423409689792132,0.44274314978619894,145,5046,Friend,0
94.04920709825932,2025-01-07 02:00:00,Fashion,ATM,0.13288698675467894,1.5884513437511003,0.5532377528285641,146,33,Colleague,1
69.85196328296385,2025-01-07 03:00:00,Food,Online,0.1761822285017939,1.357536628851656,0.7319992021252587,147,2571,Colleague,0
5.285108738039248,2025-01-07 04:00:00,Groceries,Transfer,0.1451514741165679,0.9449190914708225,0.4839867714350419,148,7369,Friend,0
32.662592101036935,2025-01-07 05:00:00,Electronics,Online,0.10049305541278843,1.8106312439048473,0.3793607836549271,149,1883,Business,0
238.88609510893403,2025-01-07 06:00:00,Travel,Transfer,0.17834499092693973,1.5546536216232332,0.5822041820914539,150,8344,Friend,0
27.386055214207705,2025-01-07 07:00:00,Groceries,Online,0.1130571249345403,1.2803880205327172,0.333521652039403,151,5715,Colleague,0
15.653086098546975,2025-01-07 08:00:00,Electronics,Online,0.13420016775583443,1.5003786154052474,0.39023544411131256,152,7075,Colleague,0
67.22721094736363,2025-01-07 09:00:00,Travel,ATM,0.126804097983907,1.36015343966393,0.5006216529353824,153,7207,Colleague,0
424.40369826152596,2025-01-07 10:00:00,Electronics,POS,0.16186114820170622,1.9495409534634296,0.49712468880380123,154,3786,Colleague,0
27.71448135597262,2025-01-07 11:00:00,Travel,Online,0.08143585548708637,1.7014676912264763,0.5188219058690962,155,4677,Family,0
111.51550102972934,2025-01-07 12:00:00,Travel,Transfer,0.1516054122915638,1.1556484673497902,0.7206882456441837,156,2644,Colleague,0
143.3887626239463,2025-01-07 13:00:00,Travel,POS,0.2040219532417724,1.114991843199067,0.5084613061122294,157,142,Business,0
27.133317233580577,2025-01-07 14:00:00,Electronics,POS,0.15478857078277217,1.5751620238468584,0.4422633089587017,158,5775,Friend,0
130.2748928492316,2025-01-07 15:00:00,Travel,Online,0.11662851896632889,1.5403090519363536,0.43588587625049474,159,7131,Business,0
45.8522799264304,2025-01-07 16:00:00,Groceries,Online,0.13171742655755928,1.6553911532295942,0.454389973310112,160,6297,Colleague,0
100.05037477317713,2025-01-07 17:00:00,Food,Online,0.1647873893235059,1.457001963301004,0.37862998751104837,161,1205,Business,0
100.38378271376382,2025-01-07 18:00:00,Food,POS,0.1780148750765921,1.3057980030340486,0.5560055534432489,162,9631,Family,0
76.73852499523488,2025-01-07 19:00:00,Travel,ATM,0.22519683730831308,1.6528943007416663,0.530170195188807,163,3451,Friend,0
9.462915881162095,2025-01-07 20:00:00,Food,Online,0.06871287088376622,1.6782293811914795,0.5466764342940953,164,2924,Colleague,0
180.3644794246297,2025-01-07 21:00:00,Food,POS,0.163171888432536,1.8772423456482596,0.580068128737026,165,596,Business,0
38.68102936673966,2025-01-07 22:00:00,Travel,POS,0.15926963202582764,1.7203363324264478,0.5619270967755567,166,1231,Family,0
20.643210660755653,2025-01-07 23:00:00,Travel,Transfer,0.14666204109113354,1.2489502059862936,0.3618527701985559,167,2209,Family,1
4.1629759794345205,2025-01-08 00:00:00,Groceries,Online,0.16777197861802304,1.5769355201509254,0.47187721867779936,168,549,Family,0
89.37784045945834,2025-01-08 01:00:00,Fashion,ATM,0.13852320315948843,1.4142588225071302,0.47599571808280833,169,4359,Friend,0
113.18517342673489,2025-01-08 02:00:00,Electronics,Transfer,0.1000593144507686,1.216497951248491,0.6377257757319927,170,68,Business,0
1.672694755847062,2025-01-08 03:00:00,Travel,Online,0.16067629629642366,0.9633351463377178,0.6465110618323073,171,1513,Business,0
71.76305845494883,2025-01-08 04:00:00,Travel,Transfer,0.18246272498856303,2.1743228722549297,0.4573980973888922,172,626,Friend,1
25.682414705495766,2025-01-08 05:00:00,Food,Online,0.14763430540003428,1.332328319773566,0.4008719806392184,173,2377,Family,0
103.61243415476919,2025-01-08 06:00:00,Groceries,Transfer,0.20296712716803747,1.4621431632252853,0.5158527940835655,174,1162,Colleague,0
19.160422253913374,2025-01-08 07:00:00,Food,ATM,0.13813014366171783,1.5659427452036858,0.4681288833061608,175,1213,Business,0
117.4212527567719,2025-01-08 08:00:00,Travel,Transfer,0.17302829393007718,1.533505478940511,0.4916440490151307,176,9492,Colleague,0
48.89587009811018,2025-01-08 09:00:00,Travel,Transfer,0.07091283935827282,0.7435284684507786,0.6215601349483028,177,6856,Family,0
276.0343817804307,2025-01-08 10:00:00,Food,Transfer,0.2621215578730469,1.4502785145631552,0.5268875012234768,178,1863,Friend,0
14.794441343927895,2025-01-08 11:00:00,Travel,Online,0.13862103403240783,2.031346591668135,0.4520149138153424,179,5079,Colleague,0
41.713243399517175,2025-01-08 12:00:00,Fashion,Online,0.125590681096521,1.4364493180974385,0.4341163795783658,180,402,Business,0
12.044428503699642,2025-01-08 13:00:00,Electronics,ATM,0.13671243795560778,1.990534736303783,0.3563969347881507,181,38,Business,0
258.61903971507235,2025-01-08 14:00:00,Electronics,Transfer,0.10256079572115236,1.5094248638496577,0.5562405457902498,182,3624,Friend,0
209.8333707160994,2025-01-08 15:00:00,Electronics,POS,0.09157417236073567,1.3946578704880173,0.528218501272268,183,30,Family,0
29.83273700614889,2025-01-08 16:00:00,Fashion,Transfer,0.15205221640519134,1.5433254866018866,0.5563501045787266,184,177,Business,0
107.87627390439145,2025-01-08 17:00:00,Travel,POS,0.1557057875066675,1.5112710450986726,0.49832136444594305,185,2311,Business,0
169.94840726392212,2025-01-08 18:00:00,Food,POS,0.16119378392344508,1.5046000561352852,0.3943776988425793,186,2171,Friend,0
81.01323606865081,2025-01-08 19:00:00,Groceries,Transfer,0.14830288785545456,1.325379341577402,0.5055690454239216,187,4,Colleague,1
75.42794101939461,2025-01-08 20:00:00,Travel,POS,0.1458455998425248,1.0908379844317042,0.6139489550050181,188,2,Family,0
27.687704543790314,2025-01-08 21:00:00,Fashion,POS,0.08984619946217692,1.6683754320330388,0.5058245831893833,189,4460,Colleague,0
9.772614047494073,2025-01-08 22:00:00,Fashion,Transfer,0.12563155276599797,1.528453367817161,0.664268739920044,190,8575,Family,0
227.51232251945228,2025-01-08 23:00:00,Electronics,Online,0.15806372969015509,1.9993306666525061,0.5252249896211842,191,3,Colleague,0
230.67744276484268,2025-01-09 00:00:00,Travel,Transfer,0.12306294210726589,1.489994075127098,0.6967691535892476,192,7021,Colleague,0
100.26699194828848,2025-01-09 01:00:00,Electronics,ATM,0.1646084325923612,1.0458449932195626,0.7048999842149948,193,4656,Business,0
41.40465098113239,2025-01-09 02:00:00,Groceries,POS,0.14323952434349232,1.5967235566228568,0.4102408834875039,194,2736,Colleague,0
42.95676158116439,2025-01-09 03:00:00,Electronics,ATM,0.1428539883871311,1.522776306968511,0.43532937445595954,195,397,Family,0
129.4465429727118,2025-01-09 04:00:00,Groceries,POS,0.16036343765651073,1.3707419517731165,0.45429470309270514,196,116,Friend,0
227.40973491072523,2025-01-09 05:00:00,Fashion,Online,0.17425715478241188,1.685527323743126,0.3292051748268465,197,320,Friend,0
218.1132569396613,2025-01-09 06:00:00,Electronics,POS,0.18540105979338684,1.649286635265706,0.5463964497043261,198,9633,Colleague,0
151.3562191930903,2025-01-09 07:00:00,Electronics,Transfer,0.24915212791752617,1.1409261111756084,0.5436603959239951,199,1928,Family,0
102.7310693567705,2025-01-09 08:00:00,Food,POS,0.1931890951583429,1.3596464299704685,0.5192109764105634,200,1109,Family,0
8.789172619608406,2025-01-09 09:00:00,Fashion,ATM,0.07597780374886419,1.828327459692695,0.3776492037084847,201,57,Business,0
17.62942146834115,2025-01-09 10:00:00,Food,Transfer,0.09580689309718057,1.2060798217427449,0.6588489700772107,202,523,Friend,0
228.82305001775057,2025-01-09 11:00:00,Groceries,ATM,0.13626766042335253,1.448291785101197,0.31195780261220907,203,111,Friend,0
93.24939469655895,2025-01-09 12:00:00,Groceries,Online,0.11185414880145465,1.5681534689164938,0.3677023749817301,204,5651,Business,0
0.9239605610994409,2025-01-09 13:00:00,Fashion,ATM,0.16952484302408222,1.1538327496440548,0.5886174512871349,205,268,Friend,0
10.699690143594932,2025-01-09 14:00:00,Groceries,ATM,0.17482961755951504,1.4704751734215549,0.5315918600217848,206,733,Family,0
108.9162387290241,2025-01-09 15:00:00,Fashion,ATM,0.12582437057317075,1.4606264278967598,0.4385894186208236,207,2492,Colleague,1
0.5074437051797003,2025-01-09 16:00:00,Groceries,Transfer,0.20948375990925117,1.4029560014233158,0.5054980254278663,208,83,Colleague,0
